"measure","Area","Sex","age","Year","val","upper","lower"
"HALE (Healthy life expectancy)","Suffolk","Both","<1 year",2002,68.76127114,71.429447,65.5757033
"HALE (Healthy life expectancy)","Essex","Male","<1 year",2002,67.76500318,70.13850006,64.93339521
"HALE (Healthy life expectancy)","Essex","Female","<1 year",2002,69.55818189,72.46677203,66.13746878
"HALE (Healthy life expectancy)","Essex","Both","<1 year",2002,68.71004851,71.34373912,65.61862516
"HALE (Healthy life expectancy)","Cambridgeshire","Male","<1 year",2002,67.62413934,70.07857424,64.72535235
"HALE (Healthy life expectancy)","Cambridgeshire","Female","<1 year",2002,69.80739204,72.78201486,66.32487653
"HALE (Healthy life expectancy)","Cambridgeshire","Both","<1 year",2002,68.7445906,71.44252657,65.46949134
"HALE (Healthy life expectancy)","Hampshire","Male","<1 year",2003,68.2694734,70.7615419,65.34279836
"HALE (Healthy life expectancy)","Hampshire","Female","<1 year",2003,70.0017118,73.07064317,66.54357568
"HALE (Healthy life expectancy)","Hampshire","Both","<1 year",2003,69.18589524,71.96645374,65.97626594
"HALE (Healthy life expectancy)","West Sussex","Male","<1 year",2003,68.12628617,70.57483874,65.16879564
"HALE (Healthy life expectancy)","West Sussex","Female","<1 year",2003,69.64833701,72.62670614,66.2306792
"HALE (Healthy life expectancy)","West Sussex","Both","<1 year",2003,68.95651254,71.68343229,65.82312886
"HALE (Healthy life expectancy)","Oxfordshire","Male","<1 year",2003,68.07394546,70.50481155,65.12819631
"HALE (Healthy life expectancy)","Oxfordshire","Female","<1 year",2003,70.1628643,73.20329414,66.63448605
"HALE (Healthy life expectancy)","Oxfordshire","Both","<1 year",2003,69.16288897,71.90958518,65.99090204
"HALE (Healthy life expectancy)","Kent","Male","<1 year",2003,67.26649732,69.73406159,64.32565938
"HALE (Healthy life expectancy)","Kent","Female","<1 year",2003,69.35655658,72.29941257,65.97563579
"HALE (Healthy life expectancy)","Kent","Both","<1 year",2003,68.35552819,71.07162809,65.26867973
"HALE (Healthy life expectancy)","East Sussex","Male","<1 year",2003,67.62133841,70.08850768,64.67771385
"HALE (Healthy life expectancy)","East Sussex","Female","<1 year",2003,69.9113119,72.93951357,66.55765999
"HALE (Healthy life expectancy)","East Sussex","Both","<1 year",2003,68.83384661,71.56208172,65.65712168
"HALE (Healthy life expectancy)","Devon","Male","<1 year",2003,68.2500292,70.70447422,65.35667851
"HALE (Healthy life expectancy)","Devon","Female","<1 year",2003,70.23683273,73.25035395,66.71752277
"HALE (Healthy life expectancy)","Devon","Both","<1 year",2003,69.29212857,72.03153804,66.1295059
"HALE (Healthy life expectancy)","Gloucestershire","Male","<1 year",2003,67.79648472,70.25716194,64.82095296
"HALE (Healthy life expectancy)","Gloucestershire","Female","<1 year",2003,69.69021563,72.70524296,66.29474426
"HALE (Healthy life expectancy)","Gloucestershire","Both","<1 year",2003,68.78681346,71.50825302,65.59897194
"HALE (Healthy life expectancy)","Somerset","Male","<1 year",2003,68.04465225,70.54684054,65.21571252
"HALE (Healthy life expectancy)","Somerset","Female","<1 year",2003,69.65107492,72.62973008,66.27683844
"HALE (Healthy life expectancy)","Somerset","Both","<1 year",2003,68.89238859,71.62678006,65.79867322
"HALE (Healthy life expectancy)","South East England","Male","<1 year",2004,68.20464713,70.72094242,65.2794208
"HALE (Healthy life expectancy)","South East England","Female","<1 year",2004,70.01446126,73.02032454,66.62663089
"HALE (Healthy life expectancy)","South East England","Both","<1 year",2004,69.16376791,71.91081408,65.98997455
"HALE (Healthy life expectancy)","England","Male","<1 year",1994,65.15713636,67.37775157,62.51464178
"HALE (Healthy life expectancy)","England","Female","<1 year",1994,68.0570924,70.85024748,64.80894267
"HALE (Healthy life expectancy)","England","Both","<1 year",1994,66.65175368,69.15291547,63.69261655
"HALE (Healthy life expectancy)","Hampshire","Male","<1 year",1995,66.49047973,68.8285891,63.79042732
"HALE (Healthy life expectancy)","Hampshire","Female","<1 year",1995,68.96453148,71.76548126,65.77129768
"HALE (Healthy life expectancy)","Hampshire","Both","<1 year",1995,67.77855111,70.34528676,64.77696174
"HALE (Healthy life expectancy)","West Sussex","Male","<1 year",1995,66.5890352,68.89925924,63.83054192
"HALE (Healthy life expectancy)","West Sussex","Female","<1 year",1995,69.29296153,72.1717098,65.90829404
"HALE (Healthy life expectancy)","West Sussex","Both","<1 year",1995,68.03496087,70.61949919,64.9558138
"HALE (Healthy life expectancy)","Oxfordshire","Male","<1 year",1995,66.83224617,69.22176483,64.08070322
"HALE (Healthy life expectancy)","Oxfordshire","Female","<1 year",1995,69.28197366,72.17223352,65.94984803
"HALE (Healthy life expectancy)","Oxfordshire","Both","<1 year",1995,68.10904739,70.70893042,65.06226276
"HALE (Healthy life expectancy)","Kent","Male","<1 year",1995,65.93200609,68.2311998,63.20065092
"HALE (Healthy life expectancy)","Kent","Female","<1 year",1995,68.56710795,71.38739635,65.26684098
"HALE (Healthy life expectancy)","Kent","Both","<1 year",1995,67.30966053,69.89816497,64.33913155
"HALE (Healthy life expectancy)","East Sussex","Male","<1 year",1995,66.36767599,68.66198177,63.6481706
"HALE (Healthy life expectancy)","East Sussex","Female","<1 year",1995,69.08643515,71.95171074,65.7995456
"HALE (Healthy life expectancy)","East Sussex","Both","<1 year",1995,67.82408489,70.42097855,64.75735165
"HALE (Healthy life expectancy)","Devon","Male","<1 year",1995,66.76322054,69.07810948,63.94124871
"HALE (Healthy life expectancy)","Devon","Female","<1 year",1995,69.43562652,72.30789241,65.98259025
"HALE (Healthy life expectancy)","Devon","Both","<1 year",1995,68.15815142,70.74071772,65.02949522
"HALE (Healthy life expectancy)","Gloucestershire","Male","<1 year",1995,66.26746708,68.61795942,63.64759545
"HALE (Healthy life expectancy)","Gloucestershire","Female","<1 year",1995,68.93471701,71.83269078,65.54478441
"HALE (Healthy life expectancy)","Gloucestershire","Both","<1 year",1995,67.66037618,70.26710426,64.65535568
"HALE (Healthy life expectancy)","Somerset","Male","<1 year",1995,66.34329356,68.62424565,63.65023053
"HALE (Healthy life expectancy)","Somerset","Female","<1 year",1995,69.15178179,72.00286487,65.96996545
"HALE (Healthy life expectancy)","Somerset","Both","<1 year",1995,67.79313973,70.37079991,64.88376109
"HALE (Healthy life expectancy)","North Yorkshire","Male","<1 year",1993,65.67599373,67.94680138,63.0789815
"HALE (Healthy life expectancy)","North Yorkshire","Female","<1 year",1993,68.25407501,71.11871218,65.05198704
"HALE (Healthy life expectancy)","North Yorkshire","Both","<1 year",1993,67.02214872,69.6004015,64.08204769
"HALE (Healthy life expectancy)","Northamptonshire","Male","<1 year",1993,65.27467838,67.45413,62.64813261
"HALE (Healthy life expectancy)","Northamptonshire","Female","<1 year",1993,67.5847669,70.35114299,64.31382818
"HALE (Healthy life expectancy)","Northamptonshire","Both","<1 year",1993,66.4618467,68.9308825,63.45958781
"HALE (Healthy life expectancy)","Warwickshire","Male","<1 year",1993,65.19747507,67.50960419,62.52734355
"HALE (Healthy life expectancy)","Warwickshire","Female","<1 year",1993,67.85335003,70.6902009,64.63154112
"HALE (Healthy life expectancy)","Warwickshire","Both","<1 year",1993,66.54688302,69.12585552,63.59069357
"HALE (Healthy life expectancy)","Worcestershire","Male","<1 year",1993,65.45503957,67.69307603,62.74189298
"HALE (Healthy life expectancy)","Worcestershire","Female","<1 year",1993,68.09516114,70.95277011,64.72080925
"HALE (Healthy life expectancy)","Worcestershire","Both","<1 year",1993,66.81377524,69.35298473,63.84902812
"HALE (Healthy life expectancy)","Staffordshire","Male","<1 year",1993,64.78862421,66.98952905,62.17928169
"HALE (Healthy life expectancy)","Staffordshire","Female","<1 year",1993,67.57614282,70.41613086,64.3826927
"HALE (Healthy life expectancy)","Staffordshire","Both","<1 year",1993,66.20010608,68.71572186,63.30200874
"HALE (Healthy life expectancy)","North Yorkshire","Male","<1 year",2008,68.65870512,71.21772428,65.60710921
"HALE (Healthy life expectancy)","North Yorkshire","Female","<1 year",2008,70.47272735,73.60071403,66.88210395
"HALE (Healthy life expectancy)","North Yorkshire","Both","<1 year",2008,69.61037051,72.41074375,66.28439868
"HALE (Healthy life expectancy)","Northamptonshire","Male","<1 year",2008,67.66433718,70.17264494,64.73789381
"HALE (Healthy life expectancy)","Northamptonshire","Female","<1 year",2008,69.46616751,72.56399099,66.0357694
"HALE (Healthy life expectancy)","Northamptonshire","Both","<1 year",2008,68.58024474,71.41503908,65.33602257
"HALE (Healthy life expectancy)","Warwickshire","Male","<1 year",2008,68.32305037,70.85114415,65.3862446
"HALE (Healthy life expectancy)","Warwickshire","Female","<1 year",2008,69.93511843,73.0858445,66.36844468
"HALE (Healthy life expectancy)","Warwickshire","Both","<1 year",2008,69.16175598,72.03673418,65.93539145
"HALE (Healthy life expectancy)","Worcestershire","Male","<1 year",2008,68.21760275,70.77514063,65.28469505
"HALE (Healthy life expectancy)","Worcestershire","Female","<1 year",2008,69.68913399,72.79561802,66.05490149
"HALE (Healthy life expectancy)","Worcestershire","Both","<1 year",2008,68.97439474,71.80070352,65.68706185
"HALE (Healthy life expectancy)","Staffordshire","Male","<1 year",2008,67.98337123,70.46393683,65.05195179
"HALE (Healthy life expectancy)","Staffordshire","Female","<1 year",2008,69.62463219,72.65798813,66.10650863
"HALE (Healthy life expectancy)","Staffordshire","Both","<1 year",2008,68.83150833,71.57938768,65.62502957
"HALE (Healthy life expectancy)","Suffolk","Male","<1 year",2008,69.13248272,71.72690768,66.1476124
"HALE (Healthy life expectancy)","Suffolk","Female","<1 year",2008,70.56754002,73.69417944,67.03527223
"HALE (Healthy life expectancy)","Suffolk","Both","<1 year",2008,69.87626318,72.74355136,66.59724184
"HALE (Healthy life expectancy)","Essex","Male","<1 year",2008,68.77854002,71.31259248,65.83416329
"HALE (Healthy life expectancy)","Essex","Female","<1 year",2008,70.18739557,73.22102966,66.6831342
"HALE (Healthy life expectancy)","Essex","Both","<1 year",2008,69.51825238,72.2424062,66.32702062
"HALE (Healthy life expectancy)","Cambridgeshire","Male","<1 year",2008,68.95336814,71.53185713,65.90851797
"HALE (Healthy life expectancy)","Cambridgeshire","Female","<1 year",2008,70.878296,73.92045694,67.27308409
"HALE (Healthy life expectancy)","Cambridgeshire","Both","<1 year",2008,69.94635964,72.73666084,66.57032395
"HALE (Healthy life expectancy)","North Yorkshire","Male","<1 year",2009,68.89636938,71.49604485,65.80459742
"HALE (Healthy life expectancy)","North Yorkshire","Female","<1 year",2009,70.55263895,73.6617722,66.9087536
"HALE (Healthy life expectancy)","North Yorkshire","Both","<1 year",2009,69.77474922,72.57862403,66.40606477
"HALE (Healthy life expectancy)","Northamptonshire","Male","<1 year",2009,67.83432642,70.36612131,64.89563034
"HALE (Healthy life expectancy)","Northamptonshire","Female","<1 year",2009,69.67947834,72.82561543,66.21432582
"HALE (Healthy life expectancy)","Northamptonshire","Both","<1 year",2009,68.76868328,71.58222371,65.51509506
"HALE (Healthy life expectancy)","Warwickshire","Male","<1 year",2009,68.5043618,71.09602088,65.55320706
"HALE (Healthy life expectancy)","Warwickshire","Female","<1 year",2009,70.28904335,73.37374257,66.77641659
"HALE (Healthy life expectancy)","Warwickshire","Both","<1 year",2009,69.42850616,72.28133375,66.14619049
"HALE (Healthy life expectancy)","Worcestershire","Male","<1 year",2009,68.40578865,70.9759961,65.34552487
"HALE (Healthy life expectancy)","Worcestershire","Female","<1 year",2009,70.00123196,73.14919231,66.33108567
"HALE (Healthy life expectancy)","Worcestershire","Both","<1 year",2009,69.22236979,72.04565637,65.93716759
"HALE (Healthy life expectancy)","Staffordshire","Male","<1 year",2009,68.41754591,70.91339605,65.47486439
"HALE (Healthy life expectancy)","Staffordshire","Female","<1 year",2009,69.90427319,72.90917094,66.44303026
"HALE (Healthy life expectancy)","Staffordshire","Both","<1 year",2009,69.18999505,71.94224887,65.99384874
"HALE (Healthy life expectancy)","Suffolk","Male","<1 year",1993,66.22788651,68.50175785,63.4682074
"HALE (Healthy life expectancy)","Suffolk","Female","<1 year",1993,68.70241175,71.52478272,65.47361411
"HALE (Healthy life expectancy)","Suffolk","Both","<1 year",1993,67.50166153,70.06622605,64.47616047
"HALE (Healthy life expectancy)","Essex","Male","<1 year",1993,66.15240121,68.39795293,63.46103367
"HALE (Healthy life expectancy)","Essex","Female","<1 year",1993,68.6598309,71.51688757,65.39240804
"HALE (Healthy life expectancy)","Essex","Both","<1 year",1993,67.45680087,69.99705254,64.46691973
"HALE (Healthy life expectancy)","Cambridgeshire","Male","<1 year",1993,66.16845064,68.52572126,63.47764097
"HALE (Healthy life expectancy)","Cambridgeshire","Female","<1 year",1993,68.8287183,71.70612292,65.49815668
"HALE (Healthy life expectancy)","Cambridgeshire","Both","<1 year",1993,67.53558311,70.13645687,64.49188928
"HALE (Healthy life expectancy)","North Yorkshire","Male","<1 year",1999,66.82575381,69.23334518,63.95729934
"HALE (Healthy life expectancy)","North Yorkshire","Female","<1 year",1999,68.97609307,71.90695563,65.63214716
"HALE (Healthy life expectancy)","North Yorkshire","Both","<1 year",1999,67.95775489,70.60039014,64.80845849
"HALE (Healthy life expectancy)","Northamptonshire","Male","<1 year",1999,65.99680902,68.29996584,63.22761742
"HALE (Healthy life expectancy)","Northamptonshire","Female","<1 year",1999,68.77188856,71.74592224,65.39666756
"HALE (Healthy life expectancy)","Northamptonshire","Both","<1 year",1999,67.3885426,70.02037718,64.33238044
"HALE (Healthy life expectancy)","Warwickshire","Male","<1 year",1999,66.39757664,68.80176377,63.58231117
"HALE (Healthy life expectancy)","Warwickshire","Female","<1 year",1999,68.73551748,71.57006361,65.36331829
"HALE (Healthy life expectancy)","Warwickshire","Both","<1 year",1999,67.59708813,70.20885193,64.53297974
"HALE (Healthy life expectancy)","Worcestershire","Male","<1 year",1999,66.51273505,68.87857153,63.69708008
"HALE (Healthy life expectancy)","Worcestershire","Female","<1 year",1999,68.50030643,71.41089881,65.13058283
"HALE (Healthy life expectancy)","Worcestershire","Both","<1 year",1999,67.5463798,70.14450128,64.46436196
"HALE (Healthy life expectancy)","Staffordshire","Male","<1 year",1999,66.11497985,68.44486455,63.38211992
"HALE (Healthy life expectancy)","Staffordshire","Female","<1 year",1999,68.2832762,71.11446301,64.99820156
"HALE (Healthy life expectancy)","Staffordshire","Both","<1 year",1999,67.22607138,69.76974392,64.19958801
"HALE (Healthy life expectancy)","Suffolk","Male","<1 year",1999,67.22189404,69.65687298,64.36176236
"HALE (Healthy life expectancy)","Suffolk","Female","<1 year",1999,69.60171813,72.56414667,66.25017825
"HALE (Healthy life expectancy)","Suffolk","Both","<1 year",1999,68.44353199,71.11526983,65.3173722
"HALE (Healthy life expectancy)","Essex","Male","<1 year",1999,67.28287621,69.66435472,64.55708955
"HALE (Healthy life expectancy)","Essex","Female","<1 year",1999,69.28964638,72.23954011,65.9447679
"HALE (Healthy life expectancy)","Essex","Both","<1 year",1999,68.3385018,71.00332934,65.28513323
"HALE (Healthy life expectancy)","Cambridgeshire","Male","<1 year",1999,67.47377854,69.97653748,64.58220798
"HALE (Healthy life expectancy)","Cambridgeshire","Female","<1 year",1999,69.46590243,72.31743092,66.01959115
"HALE (Healthy life expectancy)","Cambridgeshire","Both","<1 year",1999,68.51481238,71.17282749,65.30773354
"HALE (Healthy life expectancy)","South East England","Male","<1 year",1996,66.40342399,68.73488137,63.59845193
